mote_id,time_window,label,PDR,control_msg_rate,parent_change_rate,rank_change_rate,hop_count,pdr_drop,control_msg_rate_norm,cmr_spike,topology_instability,hop_pdr_pressure,risk_composite,anomaly,anomaly_prob,intent,trust_score,cluster,is_outlier,is_safe_cluster
10,28,0,0.9315,14.6,3.6,0.0439,1,0.0685,-0.4131453437170007,1.0403793061430122,1.82195,0.137,0.3898227583685807,0,0.07743477751512327,Normal,0.7366,2,False,True
10,29,0,0.9571,14.0,3.6,0.0458,1,0.04290000000000005,-0.6111676039067626,1.0260587154770942,1.8229,0.0858000000000001,0.37872352292862566,0,0.03603806504369283,Normal,0.7738,2,False,True
10,30,0,1.0,14.2,3.6,0.0451,1,0.0,-0.5451601838435088,0.9953264051450431,1.8225500000000001,0.0,0.35971958430870254,0,0.0089581488172788,Normal,0.8109,2,False,True
10,31,0,0.9688,12.8,3.6,0.0533,1,0.031200000000000006,-1.0072121242862864,0.9365846805477949,1.82665,0.06240000000000001,0.3686750808328677,0,0.17202991702452577,Normal,0.6906,2,False,True
10,32,0,1.0,13.5,4.5,0.0417,1,0.0,-0.7761861540648977,0.999999259259808,2.27085,0.0,0.3599999555555885,1,0.5029803037882566,Stealth/Mixed-Attack,0.4736,2,False,True
10,33,0,0.9821,14.0,4.5,0.0402,1,0.017900000000000027,-0.6111676039067626,1.0421828470102876,2.2701,0.035800000000000054,0.36969097082061725,0,0.1632784683901028,Normal,0.6819,2,False,True
10,34,0,0.9231,13.0,4.5,0.0433,1,0.07689999999999997,-0.9412047042230327,0.9629622496575929,2.27165,0.15379999999999994,0.38853773497945554,0,0.1351981134134067,Normal,0.6747,2,False,True
10,35,0,0.9636,13.75,4.75,0.0409,1,0.03639999999999999,-0.6936768789858301,1.0122691934214527,2.39545,0.07279999999999998,0.3752961516052872,0,0.22509271927513205,Normal,0.6303,2,False,True
10,36,0,0.9259,13.5,4.5,0.0417,1,0.07410000000000005,-0.7761861540648977,1.0062104301537167,2.27085,0.1482000000000001,0.390012625809223,0,0.19011965045890492,Normal,0.6428,2,False,True
10,37,0,0.9273,13.75,3.0,0.0409,1,0.07269999999999999,-0.6936768789858301,1.0060968248072015,1.52045,0.14539999999999997,0.3894458094884321,0,0.31625495152803973,Normal,0.598,2,False,True
10,38,0,1.0,18.3333,0.0,0.0546,1,0.0,0.8189821628937308,1.2065792472818462,0.0273,0.0,0.08058475483691077,0,0.48416417927203187,Normal,0.5605,2,False,True
10,39,0,0.963,18.0,0.0,0.0556,1,0.03700000000000003,0.7089807973583176,1.078203066768923,0.0278,0.07400000000000007,0.08783218400613539,0,0.22060264303310723,Normal,0.7392,2,False,True
10,40,0,0.9057,17.6667,0.0,0.0566,1,0.09430000000000005,0.5989794318229044,0.9814827880651177,0.0283,0.1886000000000001,0.10509896728390708,0,0.17722832856773568,Normal,0.7474,2,False,True
10,41,0,0.9524,7.0,0.0,0.5185,1,0.047599999999999976,-2.921427306120653,0.4921867694102642,0.25925,0.09519999999999995,0.12634620616461584,0,0.12529546955126847,Normal,0.7262,2,False,True
10,42,0,0.9444,18.0,0.0,0.0556,1,0.05559999999999998,0.7089807973583176,1.2656231213406792,0.0278,0.11119999999999997,0.10651738728044076,0,0.0517064884469401,Normal,0.8522,2,False,True
10,43,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,1.2558130773397134,0.0278,0.0,0.08368878464038279,0,0.1610593840189528,Normal,0.7969,2,False,True
10,44,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,45,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,46,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,47,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,48,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,49,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,50,0,1.0,19.0,0.0,0.0526,1,0.0,1.0390178976745876,1.0363630710746885,0.0263,0.0,0.07007178426448131,0,0.06163007365962548,Normal,0.8701,2,False,True
10,51,0,1.0,17.0,0.0,0.0588,1,0.0,0.37894369704204756,0.9444439197533779,0.0294,0.0,0.06548663518520267,0,0.1205313516006174,Normal,0.826,2,False,True
10,52,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,53,0,1.0,19.0,0.0,0.0526,1,0.0,1.0390178976745876,1.0555549691361283,0.0263,0.0,0.07122329814816769,0,0.14162669506233502,Normal,0.8116,2,False,True
10,54,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.981817646281284,0.0278,0.0,0.06724905877687704,0,0.2150711577779037,Normal,0.7573,2,False,True
10,55,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.981817646281284,0.0278,0.0,0.06724905877687704,0,0.2150711577779037,Normal,0.7573,2,False,True
10,56,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,57,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,58,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,59,0,1.0,18.0,0.0,0.0556,1,0.0,0.7089807973583176,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.2335529346088047,Normal,0.7438,2,False,True
10,60,0,1.0,9.0,0.0,0.1111,1,0.0,-2.261353105488113,0.5999996000002666,0.05555,0.0,0.052664976000015996,0,0.024696956183972746,Normal,0.8866,2,False,True
11,0,0,0.9767,14.3333,3.3333,0.0698,1,0.023299999999999987,0.08756005169681651,1.0403202451871165,1.70155,0.046599999999999975,0.37173921471122695,0,0.11612460718370879,Normal,0.7337,0,False,False
11,1,0,1.0,17.6667,0.0,0.0566,1,0.0,0.7275288839789091,1.2926844199870098,0.0283,0.0,0.08605106519922058,0,0.2320165729350103,Normal,0.7448,0,False,False
11,2,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.0799993520003888,0.0278,0.0,0.07313996112002333,0,0.4009129593692364,Normal,0.6213,0,False,False
11,3,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.0062099926714372,0.0278,0.0,0.06871259956028622,0,0.20583566007036633,Normal,0.7641,0,False,False
11,4,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,5,0,1.0,18.3333,0.0,0.0546,1,0.0,0.8555072914905323,1.0122681602618504,0.0273,0.0,0.06892608961571102,0,0.33381040351445046,Normal,0.6706,0,False,False
11,6,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9938650916481652,0.0278,0.0,0.0679719054988899,0,0.1606433401375951,Normal,0.7972,0,False,False
11,7,0,0.975,16.0,0.0,0.0694,1,0.025000000000000022,0.40754446783786297,0.917197510649523,0.0347,0.050000000000000044,0.0754418506389714,0,0.13689898314867133,Normal,0.802,0,False,False
11,8,0,0.9778,18.0,0.0,0.0556,1,0.022199999999999998,0.7915180877347207,1.0384609393494582,0.0278,0.044399999999999995,0.0795276563609675,0,0.060970407448463666,Normal,0.8603,0,False,False
11,9,0,0.9663,17.8,0.0,0.0562,1,0.03369999999999995,0.7531207257450351,1.0308874338489766,0.0281,0.0673999999999999,0.08376324603093857,0,0.15443785015636657,Normal,0.7879,0,False,False
11,10,0,0.9451,18.2,0.0,0.055,1,0.05489999999999995,0.8299154497244063,1.0111105493830281,0.0275,0.1097999999999999,0.09087663296298168,0,0.018470631287234036,Normal,0.8763,0,False,False
11,11,0,0.9556,18.0,0.0,0.0556,1,0.044399999999999995,0.7915180877347207,0.9999994444447531,0.0278,0.08879999999999999,0.08609996666668518,0,0.010927922483661829,Normal,0.8864,0,False,False
11,12,0,0.956,18.2,0.0,0.055,1,0.04400000000000004,0.8299154497244063,1.0036759170904868,0.0275,0.08800000000000008,0.08607055502542921,0,0.0171337676579993,Normal,0.8822,0,False,False
11,13,0,0.9444,18.0,0.0,0.0556,1,0.05559999999999998,0.7915180877347207,0.996309411636857,0.0278,0.11119999999999997,0.09035856469821142,0,0.012282942356080606,Normal,0.8803,0,False,False
11,14,0,0.9888,17.8,0.0,0.0562,1,0.011199999999999988,0.7531207257450351,0.9888883395064781,0.0281,0.022399999999999975,0.07224330037038867,0,0.07768050155612448,Normal,0.8529,0,False,False
11,15,0,0.9213,17.8,0.0,0.0562,1,0.07869999999999999,0.7531207257450351,0.9962680991036761,0.0281,0.15739999999999998,0.09968608594622055,0,0.0872610665480693,Normal,0.8169,0,False,False
11,16,0,0.9231,18.2,0.2,0.055,1,0.07689999999999997,0.8299154497244063,1.0148693225635748,0.1275,0.15379999999999994,0.12990215935381447,0,0.17753662859101726,Normal,0.7496,0,False,False
11,17,0,0.9326,17.8,0.0,0.0562,1,0.06740000000000002,0.7531207257450351,0.9925645022874523,0.0281,0.13480000000000003,0.09494387013724714,0,0.09783198030797269,Normal,0.8143,0,False,False
11,18,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,19,0,0.9889,18.0,0.0,0.0556,1,0.011099999999999999,0.7915180877347207,1.0037169124255134,0.0278,0.022199999999999998,0.0730030147455308,0,0.037841415134708775,Normal,0.882,0,False,False
11,20,0,0.9778,18.0,0.0,0.0556,1,0.022199999999999998,0.7915180877347207,0.9999994444447531,0.0278,0.044399999999999995,0.07721996666668518,0,0.13418121156054208,Normal,0.8074,0,False,False
11,21,0,0.9889,18.0,0.0,0.0556,1,0.011099999999999999,0.7915180877347207,0.9999994444447531,0.0278,0.022199999999999998,0.07277996666668518,0,0.032090260474031046,Normal,0.8862,0,False,False
11,22,0,0.9767,17.2,0.0,0.0582,1,0.023299999999999987,0.6379286397759775,0.9699242650803016,0.0291,0.046599999999999975,0.07624545590481809,1,0.6555516077541951,Stealth/Mixed-Attack,0.4296,0,False,False
11,23,0,0.9783,18.4,0.0,0.0544,1,0.021700000000000053,0.8683128117140919,1.0298501698599796,0.0272,0.043400000000000105,0.0786310101915988,1,0.5367199173329659,Flooding,0.5164,0,False,False
11,24,0,0.9886,17.6,0.0,0.0569,1,0.011399999999999966,0.7147233637553494,0.9924806433379834,0.02845,0.02279999999999993,0.07264383860027898,0,0.18031262405619455,Normal,0.778,0,False,False
11,25,0,0.9901,16.8333,0.0,0.0614,1,0.00990000000000002,0.567527076567889,0.9558341297056234,0.0307,0.01980000000000004,0.0705200477823374,0,0.19201031123299692,Normal,0.7694,0,False,False
11,26,0,0.9815,18.0,0.0,0.0556,1,0.01849999999999996,0.7915180877347207,1.0298792771696934,0.0278,0.03699999999999992,0.07753275663018158,0,0.1757681221824641,Normal,0.7787,0,False,False
11,27,0,1.0,15.5,0.0,0.1019,1,0.0,0.31155106286364853,0.9238411207841801,0.05095,0.0,0.0707154672470508,0,0.19915962027239695,Normal,0.7618,0,False,False
11,28,0,0.9775,17.8,0.0,0.0562,1,0.022499999999999964,0.7531207257450351,1.0409350637806647,0.0281,0.04499999999999993,0.07988610382683986,0,0.0823720619794645,Normal,0.8446,0,False,False
11,29,0,0.9889,18.0,0.0,0.0556,1,0.011099999999999999,0.7915180877347207,1.0526309633737059,0.0278,0.022199999999999998,0.07593785780242235,0,0.27339209439198586,Normal,0.7106,0,False,False
11,30,0,0.9444,18.0,0.2,0.0556,1,0.05559999999999998,0.7915180877347207,1.0037169124255134,0.1278,0.11119999999999997,0.1208030147455308,0,0.18970260491284685,Normal,0.7494,0,False,False
11,31,0,0.8734,15.8,0.0,0.068,1,0.12660000000000005,0.36914710584817734,0.9150573851019005,0.034,0.2532000000000001,0.11574344310611405,0,0.23401210900126596,Normal,0.694,0,False,False
11,32,0,1.0,17.75,0.0,0.0564,1,0.0,0.7435213852476135,1.0329770904110047,0.0282,0.0,0.07043862542466028,0,0.21718700576081176,Normal,0.7557,0,False,False
11,33,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.047526063515385,0.0278,0.0,0.07119156381092309,0,0.20134658440338116,Normal,0.7674,0,False,False
11,34,0,0.9722,18.0,0.0,0.0556,1,0.027800000000000047,0.7915180877347207,1.004650602055478,0.0278,0.055600000000000094,0.0797390361233287,0,0.31890623387961015,Normal,0.6718,0,False,False
11,35,0,0.9859,17.75,0.0,0.0564,1,0.014100000000000001,0.7435213852476135,0.990697121471374,0.0282,0.028200000000000003,0.07354182728828244,0,0.23026323970936174,Normal,0.7408,0,False,False
11,36,0,0.9726,18.25,0.0,0.0548,1,0.02739999999999998,0.839514790221828,1.013888325617597,0.0274,0.05479999999999996,0.08001329953705583,1,0.6675617887333147,Stealth/Mixed-Attack,0.4204,0,False,False
11,37,0,1.0,16.25,0.0,0.0633,1,0.0,0.4555411703249702,0.9330138183652718,0.03165,0.0,0.0654758291019163,0,0.11006819421896627,Normal,0.8329,0,False,False
11,38,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.0285708408166625,0.0278,0.0,0.07005425044899974,0,0.21697516226682537,Normal,0.7559,0,False,False
11,39,0,1.0,18.3333,0.0,0.0546,1,0.0,0.8555072914905323,1.0459569601240546,0.0273,0.0,0.07094741760744327,0,0.35562709523866864,Normal,0.6546,0,False,False
11,40,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9938650916481652,0.0278,0.0,0.0679719054988899,0,0.1606433401375951,Normal,0.7972,0,False,False
11,41,0,1.0,9.5,0.0,0.2794,1,0.0,-0.8403697968269246,0.6218182270413256,0.1397,0.0,0.07921909362247953,0,0.07310644913700227,Normal,0.8222,0,False,False
11,42,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.1868124042995136,0.0278,0.0,0.07954874425797082,0,0.13259686190333012,Normal,0.8177,0,False,False
11,43,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.1868124042995136,0.0278,0.0,0.07954874425797082,0,0.13259686190333012,Normal,0.8177,0,False,False
11,44,0,0.9444,18.0,0.0,0.0556,1,0.05559999999999998,0.7915180877347207,0.9999994444447531,0.0278,0.11119999999999997,0.09057996666668518,0,0.014404251458094241,Normal,0.8788,0,False,False
11,45,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,46,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,47,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,48,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,49,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,50,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,51,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,52,0,1.0,17.0,0.0,0.0588,1,0.0,0.5995312777862918,0.9622636062658833,0.0294,0.0,0.06655581637595298,0,0.1720588986086815,Normal,0.7883,0,False,False
11,53,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.0188673478109351,0.0278,0.0,0.0694720408686561,0,0.22194860635533345,Normal,0.7523,0,False,False
11,54,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,1.0188673478109351,0.0278,0.0,0.0694720408686561,0,0.22194860635533345,Normal,0.7523,0,False,False
11,55,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,56,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,57,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,58,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,59,0,1.0,18.0,0.0,0.0556,1,0.0,0.7915180877347207,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.07389095369080179,Normal,0.8606,0,False,False
11,60,0,1.0,9.0,0.0,0.1111,1,0.0,-0.936363201801139,0.5999996000002666,0.05555,0.0,0.052664976000015996,0,0.057573053256849534,Normal,0.8628,0,False,False
12,0,0,1.0,15.0,2.0,0.067,1,0.0,-0.2794738154592058,1.0714278061229956,1.0335,0.0,0.36428566836737974,0,0.16044727637100475,Normal,0.7471,2,False,True
12,1,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,1.285713367347595,0.0278,0.0,0.08548280204085569,0,0.16459273960542176,Normal,0.7943,2,False,True
12,2,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,1.058822906574761,0.0278,0.0,0.07186937439448565,0,0.33879453504141394,Normal,0.6668,2,False,True
12,3,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,4,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,5,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,6,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,7,0,0.9839,15.5,0.0,0.0703,1,0.016100000000000003,-0.11379116939876141,0.9029120953910124,0.03515,0.032200000000000006,0.07115972572346074,0,0.13116991063955014,Normal,0.8096,2,False,True
12,8,0,1.0,17.75,0.0,0.0565,1,0.0,0.6317807378732383,1.0390237820348593,0.02825,0.0,0.07081642692209156,0,0.20435462130082768,Normal,0.765,2,False,True
12,9,0,0.9722,18.0,0.0,0.0556,1,0.027800000000000047,0.7146220609034606,1.0536579198099982,0.0278,0.055600000000000094,0.08267947518859992,0,0.284088127278725,Normal,0.6969,2,False,True
12,10,0,0.9178,18.25,0.0,0.0548,1,0.08220000000000005,0.7974633839336828,1.013888325617597,0.0274,0.1644000000000001,0.10193329953705585,0,0.18715713752417884,Normal,0.7456,2,False,True
12,11,0,0.9306,18.0,0.0,0.0556,1,0.06940000000000002,0.7146220609034606,0.995391154622403,0.0278,0.13880000000000003,0.09582346927734418,0,0.028043588213399525,Normal,0.8628,2,False,True
12,12,0,0.9444,18.0,0.0,0.0556,1,0.05559999999999998,0.7146220609034606,0.995391154622403,0.0278,0.11119999999999997,0.09030346927734417,0,0.020990417062931078,Normal,0.8741,2,False,True
12,13,0,0.9583,18.0,0.0,0.0556,1,0.04169999999999996,0.7146220609034606,0.9999994444447531,0.0278,0.08339999999999992,0.08501996666668517,0,0.01490989554743976,Normal,0.8847,2,False,True
12,14,0,0.9861,18.0,0.0,0.0556,1,0.013900000000000023,0.7146220609034606,0.9999994444447531,0.0278,0.027800000000000047,0.07389996666668519,0,0.08358552982968143,Normal,0.8475,2,False,True
12,15,0,0.8592,17.75,0.0,0.0564,1,0.14080000000000004,0.6317807378732383,0.990697121471374,0.0282,0.2816000000000001,0.12422182728828246,0,0.4712407889179012,Normal,0.5292,2,False,True
12,16,0,0.9306,18.0,0.25,0.0556,1,0.06940000000000002,0.7146220609034606,1.004650602055478,0.1528,0.13880000000000003,0.1338790361233287,0,0.31797033780381107,Normal,0.6529,2,False,True
12,17,0,0.9178,18.25,0.0,0.0548,1,0.08220000000000005,0.7974633839336828,1.013888325617597,0.0274,0.1644000000000001,0.10193329953705585,0,0.18715713752417884,Normal,0.7456,2,False,True
12,18,0,0.9583,18.0,0.0,0.0556,1,0.04169999999999996,0.7146220609034606,0.995391154622403,0.0278,0.08339999999999992,0.08474346927734416,0,0.014695021306070078,Normal,0.8849,2,False,True
12,19,0,0.9583,18.0,0.0,0.0556,1,0.04169999999999996,0.7146220609034606,0.995391154622403,0.0278,0.08339999999999992,0.08474346927734416,0,0.014695021306070078,Normal,0.8849,2,False,True
12,20,0,0.9861,18.0,0.0,0.0556,1,0.013900000000000023,0.7146220609034606,0.9999994444447531,0.0278,0.027800000000000047,0.07389996666668519,0,0.08358552982968143,Normal,0.8475,2,False,True
12,21,0,0.9861,18.0,0.0,0.0556,1,0.013900000000000023,0.7146220609034606,0.9999994444447531,0.0278,0.027800000000000047,0.07389996666668519,0,0.08358552982968143,Normal,0.8475,2,False,True
12,22,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,23,0,0.9583,18.0,0.0,0.0556,1,0.04169999999999996,0.7146220609034606,0.9999994444447531,0.0278,0.08339999999999992,0.08501996666668517,0,0.01490989554743976,Normal,0.8847,2,False,True
12,24,0,0.9583,18.0,0.0,0.0556,1,0.04169999999999996,0.7146220609034606,0.9999994444447531,0.0278,0.08339999999999992,0.08501996666668517,0,0.01490989554743976,Normal,0.8847,2,False,True
12,25,0,0.9524,16.8,0.0,0.0611,1,0.047599999999999976,0.31698371035839423,0.954544912190391,0.03055,0.09519999999999995,0.08547769473142344,0,0.15761030748547133,Normal,0.7793,2,False,True
12,26,0,0.9886,17.6,0.0,0.0569,1,0.011399999999999966,0.5820759440551055,1.0076330108971312,0.02845,0.02279999999999993,0.07355298065382786,0,0.19601282021277874,Normal,0.7666,2,False,True
12,27,0,0.9737,15.2,0.0,0.1105,1,0.02629999999999999,-0.21320075703502828,0.9193542826486193,0.05525,0.05259999999999998,0.08225625695891714,0,0.36622051280188167,Normal,0.6309,2,False,True
12,28,0,0.9726,18.25,0.0,0.0548,1,0.02739999999999998,0.7974633839336828,1.0724773325304608,0.0274,0.05479999999999996,0.08352863995182765,1,0.6954246066592799,Flooding,0.4003,2,False,True
12,29,0,0.9859,17.75,0.0,0.0564,1,0.014100000000000001,0.6317807378732383,1.040038453102469,0.0282,0.028200000000000003,0.07650230718614813,0,0.18044613782531366,Normal,0.777,2,False,True
12,30,0,0.9452,18.25,0.0,0.0548,1,0.05479999999999996,0.7974633839336828,1.0092160317699364,0.0274,0.10959999999999992,0.09069296190619618,0,0.1355693509982256,Normal,0.793,2,False,True
12,31,0,0.8226,15.5,0.25,0.0703,1,0.1774,-0.11379116939876141,0.9029120953910124,0.16015000000000001,0.3548,0.17317972572346074,1,0.5454988228755944,Packet Drop,0.4638,2,False,True
12,32,0,0.9273,18.3333,0.0,0.0546,1,0.07269999999999999,0.8250661127673532,1.0559981475838816,0.0273,0.14539999999999997,0.10062988885503289,0,0.3024264630510361,Normal,0.6681,2,False,True
12,33,0,0.963,18.0,0.0,0.0556,1,0.03700000000000003,0.7146220609034606,1.0418007100836468,0.0278,0.07400000000000007,0.08564804260501883,0,0.12299172120455924,Normal,0.8093,2,False,True
12,34,0,0.9815,18.0,0.0,0.0556,1,0.01849999999999996,0.7146220609034606,0.9938650916481652,0.0278,0.03699999999999992,0.07537190549888989,0,0.3278734546074837,Normal,0.6685,2,False,True
12,35,0,0.9464,18.6667,0.0,0.0536,1,0.05359999999999998,0.9355433011604567,1.0243908863764122,0.0268,0.10719999999999996,0.09094345318258472,0,0.24051624799754143,Normal,0.719,2,False,True
12,36,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.987803733642016,0.0278,0.0,0.06760822401852096,0,0.14698041654812222,Normal,0.8072,2,False,True
12,37,0,1.0,15.6667,0.0,0.0673,1,0.0,-0.058552575202209085,0.8980894239112552,0.03365,0.0,0.06398036543467531,0,0.12106986544871608,Normal,0.8242,2,False,True
12,38,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,1.0451600091586986,0.0278,0.0,0.0710496005495219,0,0.17232417160001354,Normal,0.7886,2,False,True
12,39,0,1.0,17.5,0.0,0.0572,1,0.0,0.5489394148430161,1.0260573618833957,0.0286,0.0,0.07014344171300374,0,0.3404476484593758,Normal,0.6654,2,False,True
12,40,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,1.009345228404545,0.0278,0.0,0.0689007137042727,0,0.2583464973375963,Normal,0.7257,2,False,True
12,41,0,1.0,10.0,0.0,0.2778,1,0.0,-1.9363002760636496,0.659340224610841,0.1389,0.0,0.08123041347665046,0,0.06452076732573307,Normal,0.8285,2,False,True
12,42,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,1.173912277883297,0.0278,0.0,0.07877473667299782,0,0.1350850369897104,Normal,0.8159,2,False,True
12,43,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,1.173912277883297,0.0278,0.0,0.07877473667299782,0,0.1350850369897104,Normal,0.8159,2,False,True
12,44,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,45,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,46,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,47,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,48,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
12,49,0,1.0,18.0,0.0,0.0556,1,0.0,0.7146220609034606,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.15612189967331316,Normal,0.8005,2,False,True
